"logFC","logCPM","F","PValue","FDR","dmel_gene","treatment","tissue"
0.0401187097983111,5.04297385544085,0.0132978064075067,0.909043372040954,0.981324465711818,"scb","Response","Fat Body"
0.0324742688298105,3.51828784791384,0.0131621945227478,0.909505758995702,0.981560841601326,"Rab35","Response","Fat Body"
0.187353804444227,6.65226797984703,0.0130433865410376,0.909986036918949,0.981560841601326,"CG33281","Response","Fat Body"
-0.0155087437033038,5.95281810048982,0.0129977272297522,0.910070368112549,0.981560841601326,"Cdc42","Response","Fat Body"
-0.0178307489597371,4.54939714696779,0.0129291229854178,0.910306953060763,0.981560841601326,"pds5","Response","Fat Body"
-0.0148373571161637,6.04665694541183,0.0129113479349545,0.910368354845836,0.981560841601326,"cdm","Response","Fat Body"
-0.0219815030003557,7.38750565699806,0.0128884377213749,0.910447558651743,0.981560841601326,"ND-49","Response","Fat Body"
0.0183483209271998,6.42909404309984,0.0128303358977846,0.91064874520441,0.981563556025343,"Rcd-1","Response","Fat Body"
-0.0174186021056614,4.65498644871126,0.0127289855175654,0.911000794564292,0.981563556025343,"Cul4","Response","Fat Body"
0.0228642530108351,3.1786323739136,0.0127169518443248,0.911042688748014,0.981563556025343,"hng1","Response","Fat Body"
-0.0569661963193492,1.48860997798738,0.0125600040666304,0.91159093875148,0.981590775839001,"CG18528","Response","Fat Body"
-0.0653136376578115,1.19676960941791,0.0125501802417327,0.911625370429029,0.981590775839001,"CG15387","Response","Fat Body"
-0.057324432807222,5.86555310431371,0.0125481792043879,0.911660581705975,0.981590775839001,"SLC5A11","Response","Fat Body"
0.0349488825884085,4.58738503357913,0.0123030391501403,0.912496114394712,0.982277554685295,"cbs","Response","Fat Body"
0.0668010465110943,5.7958378617311,0.012188565259013,0.912940625201438,0.982543202648028,"fusl","Response","Fat Body"
-0.0218690124082829,4.57964143965749,0.0120746320539412,0.913308763805732,0.982602285713129,"Vps53","Response","Fat Body"
-0.0213791856448755,10.1841063000158,0.0120344964419024,0.913452363804527,0.982602285713129,"Calr","Response","Fat Body"
0.0311878315325066,2.37374485542043,0.0119896419338798,0.913613134574449,0.982602285713129,"CG12717.Dsim_GD15918","Response","Fat Body"
0.139184726721645,5.73897004310175,0.011960749458812,0.9137865088107,0.982602285713129,"CG3168","Response","Fat Body"
-0.26476255039982,1.10172921187389,0.011836211339192,0.914183003291289,0.982650661843812,"eIF3f2","Response","Fat Body"
-0.0361063014248481,2.09090559177282,0.0118191527714737,0.914227009399063,0.982650661843812,"sno","Response","Fat Body"
0.0386522464479492,2.68610094025293,0.0114564071816727,0.915548226878619,0.983524186089782,"CG14322","Response","Fat Body"
-0.0115881593373855,11.8937587472754,0.0114501405377969,0.915571236298341,0.983524186089782,"RpL6","Response","Fat Body"
-0.0297794605439409,3.10350635746291,0.0113915721624365,0.91578659229415,0.983524186089782,"CG9902.CG7692","Response","Fat Body"
0.0194648937247928,5.29584447844743,0.0113793953554127,0.915831436715118,0.983524186089782,"mago","Response","Fat Body"
0.0448718674487853,1.7300888299156,0.0112399810458691,0.916346608296848,0.983817372520422,"tant","Response","Fat Body"
0.0187480021062638,5.16723357420068,0.0111985238138669,0.916500426121359,0.983817372520422,"CG3907","Response","Fat Body"
-0.0360432545962898,2.13632247056557,0.0110803960981729,0.916940299185581,0.984076964719903,"CG14450","Response","Fat Body"
0.0150379280811134,0.840225844687346,0.0109232643342436,0.917529104027847,0.984155990370431,"CG10073.CG10081.Dsim_GD11450","Response","Fat Body"
0.0406192288258914,1.73393061548438,0.0108405416403071,0.917840804235038,0.984155990370431,"Kat60","Response","Fat Body"
0.0250165557251108,4.98985543608625,0.0107980698722351,0.918001305699169,0.984155990370431,"Sirt1","Response","Fat Body"
-0.0120674593473613,6.35000330566973,0.0107865934569555,0.918044730000884,0.984155990370431,"CG16989","Response","Fat Body"
0.0318280731570536,3.84275247717531,0.0107548975746166,0.91816478193322,0.984155990370431,"Mob2","Response","Fat Body"
0.0460400925078488,5.56314177439659,0.0107419927377685,0.918230968272856,0.984155990370431,"Ctl2","Response","Fat Body"
-0.0209866463204947,4.0066418182049,0.0106612757002521,0.918520434226189,0.984155990370431,"IPIP","Response","Fat Body"
0.0228045292150007,3.28872019122159,0.0106408055151483,0.918598406789708,0.984155990370431,"Eph","Response","Fat Body"
-0.0163040620873005,8.85174816492275,0.0103966206254128,0.919534438675468,0.984934446172627,"Etf-QO","Response","Fat Body"
-0.0177392822457435,8.36385484825056,0.0103481807616825,0.919721438969811,0.984934446172627,"OstDelta","Response","Fat Body"
0.0784529805493227,1.6448080647454,0.010253886165695,0.920086732797565,0.985113332314394,"CG18747","Response","Fat Body"
0.0227304056474612,8.94160240128234,0.0101964658876361,0.920310008868772,0.985140119359959,"CG2918","Response","Fat Body"
-0.110082433078536,0.747824322656291,0.00995863016327523,0.921241657915592,0.985912059354666,"dgt6","Response","Fat Body"
0.0254323640227986,3.11064695836927,0.00990677091932653,0.921446288508406,0.985912059354666,"hep","Response","Fat Body"
-0.01830738748476,5.50071897574976,0.00984653666682701,0.921684646332393,0.985912059354666,"Tmem63","Response","Fat Body"
-0.0440750629057259,1.2081800159926,0.00976477274433758,0.92200938248649,0.985912059354666,"CG12236","Response","Fat Body"
-0.0215031332925363,3.48092536575625,0.00969239967139461,0.922297969325717,0.985912059354666,"CG12155","Response","Fat Body"
0.0267123320809941,3.24945424015601,0.0096421753732108,0.922498878302572,0.985912059354666,"CG42668","Response","Fat Body"
-0.0321670622400259,2.28655878925633,0.00956157317356575,0.922822413835855,0.985912059354666,"CG42233","Response","Fat Body"
0.0387395453609886,2.27466824697049,0.00950883343327241,0.923034855926938,0.985912059354666,"CG17169","Response","Fat Body"
0.0190605900094307,5.24289020161304,0.00942030411833943,0.923392804735877,0.985912059354666,"HP1b","Response","Fat Body"
0.0662520899844306,3.54086421367422,0.0094064672535476,0.92347911137808,0.985912059354666,"CG5618","Response","Fat Body"
0.0231259352927989,3.48781215675667,0.00937796082233455,0.923564610930419,0.985912059354666,"Afti","Response","Fat Body"
-0.013325065658212,4.97659679414449,0.00935108570490939,0.923673858856643,0.985912059354666,"Ttc7","Response","Fat Body"
0.0178866743132529,3.98774680751924,0.00932640207622595,0.923774338069629,0.985912059354666,"CG1227","Response","Fat Body"
0.0195602070855316,6.08620792997985,0.00929225745838009,0.923913551524052,0.985912059354666,"CG5961","Response","Fat Body"
0.0259361940867934,3.07656791092486,0.00921886151386775,0.924213676171972,0.985912059354666,"CG8607","Response","Fat Body"
0.0212686896770455,7.31191201674947,0.0091905401182677,0.924329808054706,0.985912059354666,"Tango1","Response","Fat Body"
-0.0153050899520671,6.30856312370223,0.00917243014286381,0.924404162715514,0.985912059354666,"CG8207","Response","Fat Body"
-0.0172928929509076,4.28463028183217,0.00911383388158773,0.924645252248335,0.985957566184974,"BEAF-32","Response","Fat Body"
-0.0249406792020485,5.27684200193128,0.00905527303911179,0.924886978967639,0.986003732780562,"CG7943","Response","Fat Body"
0.0163847325727702,5.19526964215086,0.00893366089899971,0.925391501485598,0.986329980884157,"CG17982","Response","Fat Body"
-0.0207054802992871,5.70430915427113,0.00880975125838099,0.925909132942084,0.986428127059616,"CG11975","Response","Fat Body"
-0.0289045260489542,2.77851164204441,0.00877719214132981,0.926045756849266,0.986428127059616,"CG12112","Response","Fat Body"
0.0179314582708931,4.02808297871754,0.00873687719081153,0.926215280449443,0.986428127059616,"Su(var)3-3","Response","Fat Body"
-0.0101515389538113,6.51242040554139,0.00869658008381122,0.926385123878658,0.986428127059616,"Faf2","Response","Fat Body"
-0.0456625614104666,1.15090920103884,0.00866789984550045,0.926506246741478,0.986428127059616,"CG42304","Response","Fat Body"
0.0234481540293563,3.33370081145416,0.00862809601614172,0.926674682454073,0.986428127059616,"FIG4","Response","Fat Body"
0.0178755799133099,4.89540738042759,0.00849140204518184,0.927256127949079,0.986712030517757,"ctp.Cdlc2.Dsim_GD28125","Response","Fat Body"
-0.0153168831023045,5.38548055215725,0.00846061476203083,0.927387735676056,0.986712030517757,"Ubc2","Response","Fat Body"
-0.0515850877160217,5.35141111460787,0.00843211652000965,0.927537108985398,0.986712030517757,"SP1173","Response","Fat Body"
0.0207922201726712,8.18141739772979,0.00826093939213529,0.92824722488599,0.986919237859037,"Xrp1","Response","Fat Body"
-0.0407068726115404,1.2258992134451,0.00823460110041329,0.928361375004681,0.986919237859037,"Acp95EF","Response","Fat Body"
-0.018186042081469,4.62390578220166,0.00823046429693748,0.928379320625718,0.986919237859037,"Ack","Response","Fat Body"
-0.0112792213765287,6.74544668879309,0.00819661055543161,0.928526350772992,0.986919237859037,"CG11134","Response","Fat Body"
-0.0131251297569262,6.85864503420135,0.00813210287237176,0.928807364144772,0.98700679906659,"p115","Response","Fat Body"
0.0120320943446154,5.77593129391135,0.00792201777074529,0.929730430493501,0.987776461219202,"c12.1","Response","Fat Body"
0.0182503037532357,6.11406845775342,0.00777283127862187,0.930393437122055,0.987861438789022,"CG3224","Response","Fat Body"
-0.0164030208806143,4.23137823294735,0.00776053297346055,0.930448377635919,0.987861438789022,"CstF64","Response","Fat Body"
-0.0166713285920777,5.46678928561316,0.00773088159657739,0.930581020664283,0.987861438789022,"CG34126","Response","Fat Body"
0.0167405335831768,4.24661301072691,0.00767503559778514,0.930831541310847,0.987861438789022,"Mettl14","Response","Fat Body"
0.0111724463664448,6.16013589315186,0.00766847580592611,0.930861028218938,0.987861438789022,"Vap33","Response","Fat Body"
0.0122507699871304,4.70459903118815,0.00761921578732435,0.931082864211137,0.987861438789022,"Exo84","Response","Fat Body"
0.123195247899445,4.23335716510354,0.00757028457663654,0.931359233331738,0.987861438789022,"CG30016","Response","Fat Body"
-0.0140630969699182,4.20464686808932,0.00746048908772373,0.931802629414169,0.987861438789022,"Shc","Response","Fat Body"
0.0224128674837389,7.74984688126958,0.00745846502686741,0.931811857331695,0.987861438789022,"ATPsynG","Response","Fat Body"
-0.0149039913502999,6.52965792610677,0.00742473871085082,0.931965805427535,0.987861438789022,"Hacd2","Response","Fat Body"
0.0160967177849974,3.50338325840613,0.00736874245485636,0.932222187720703,0.987861438789022,"HIPP1","Response","Fat Body"
-0.017906990242601,4.42006447023545,0.00734145149736405,0.932347496812304,0.987861438789022,"CG7420","Response","Fat Body"
0.029336408921711,1.54312718693351,0.00726699837664494,0.932690554002823,0.987861438789022,"Slip1","Response","Fat Body"
-0.0258346604264551,5.5949898677254,0.00726645002245951,0.932693087203163,0.987861438789022,"Atg17","Response","Fat Body"
-0.0187065077623718,7.81881532790853,0.00724494958083466,0.93279248758263,0.987861438789022,"Eaat1","Response","Fat Body"
-0.0230726986487933,4.67726390015551,0.00716512967991533,0.933162815343318,0.988043049103121,"PAN3","Response","Fat Body"
0.0186345785666027,4.17320376403952,0.00705898436651144,0.933658515176932,0.988357299086957,"MFS10","Response","Fat Body"
0.0496961668792244,1.41286816249134,0.00695637181961524,0.934141298589136,0.988475952479451,"p130CAS","Response","Fat Body"
0.0149807881037548,7.95873836276373,0.00685261801200554,0.934633112050186,0.988475952479451,"Nepl15","Response","Fat Body"
0.0149435780203317,4.22893092338794,0.00681794004487634,0.934798327509636,0.988475952479451,"Axud1","Response","Fat Body"
-0.0212831777521067,7.25646607354031,0.00681438486258247,0.934815289274538,0.988475952479451,"CG1105","Response","Fat Body"
0.0165341780978386,5.1321300618953,0.0067659665717931,0.935046737906474,0.988475952479451,"CG8320","Response","Fat Body"
0.0292957644424369,1.0907223384751,0.00668509849996234,0.93543517012719,0.988475952479451,"Tie","Response","Fat Body"
0.0216091131742513,2.90404645534742,0.00668435586994446,0.935438748119215,0.988475952479451,"CG8319","Response","Fat Body"
0.0179185524529551,2.90289853743613,0.0066627262005955,0.935543047825609,0.988475952479451,"Deaf1","Response","Fat Body"
0.0146856344405161,6.8339857931842,0.00658344576030695,0.935926808436732,0.988475952479451,"p24-1","Response","Fat Body"
-0.0141153247862082,4.51537210609304,0.00657334490332926,0.935975868817587,0.988475952479451,"CG4511","Response","Fat Body"
0.0194373679693585,7.94288794854988,0.00655171818579469,0.93608103867151,0.988475952479451,"lva","Response","Fat Body"
-0.0258589652773445,5.13118286652686,0.00653596732726324,0.936157744489494,0.988475952479451,"Thd1","Response","Fat Body"
0.014365361370406,6.05150534074763,0.00649268436159661,0.936369010650247,0.988488976826233,"CG32191","Response","Fat Body"
-0.0104802601075293,5.71521704315473,0.00617632512098835,0.937935205321571,0.98993203807198,"His3.3B.His3.3A.His3:CG31613.His3:CG33803.His3:CG33806.His3:CG33809.His3:CG33812.His3:CG33815.His3:CG33818.His3:CG33821.His3:CG33824.His3:CG33827.His3:CG33830.His3:CG33833.His3:CG33836.His3:CG33839.His3:CG33842.His3:CG33845.His3:CG33848.His3:CG33851.His3:CG33854.His3:CG33857.His3:CG33860.His3:CG33863.His3:CG33866.Dsim_GD23319","Response","Fat Body"
0.0190262602276313,5.44106407149366,0.00613394666852097,0.938148046097644,0.989946409228964,"ND-13A","Response","Fat Body"
0.0228758223500125,3.61656359232358,0.00600071373685989,0.938822057156233,0.990447304035949,"gcl","Response","Fat Body"
-0.039590375387594,1.35273247022057,0.00590565602327424,0.939307557484927,0.990749151590448,"CG4949","Response","Fat Body"
0.0255032195296431,2.83466944871574,0.00577369287420564,0.93998811406322,0.990930978561278,"Aven","Response","Fat Body"
-0.0185038671546634,3.2336081955935,0.00576442627462919,0.940036196087148,0.990930978561278,"mats","Response","Fat Body"
-0.0330298610742674,2.4491089326781,0.00960749433166058,0.940078211498866,0.990930978561278,"Pms2","Response","Fat Body"
-0.107865930311879,3.9146446721749,0.00569076713873384,0.940467685550619,0.991061792532607,"CG10553.CG10560.Dsim_GD18207","Response","Fat Body"
-0.0144032631557189,3.52803647258467,0.00565609488472375,0.94060121022012,0.991061792532607,"Cfp1","Response","Fat Body"
0.0124390927100421,4.81871630575365,0.0055699616173872,0.941054342976623,0.99117099265292,"Uros1","Response","Fat Body"
-0.010186135095991,7.21517832226032,0.00541760343238032,0.941864589769916,0.99117099265292,"His3.3B.His3.3A.His3:CG31613.His3:CG33803.His3:CG33806.His3:CG33809.His3:CG33812.His3:CG33815.His3:CG33818.His3:CG33821.His3:CG33824.His3:CG33827.His3:CG33830.His3:CG33833.His3:CG33836.His3:CG33839.His3:CG33842.His3:CG33845.His3:CG33848.His3:CG33851.His3:CG33854.His3:CG33857.His3:CG33860.His3:CG33863.His3:CG33866.Dsim_GD27984","Response","Fat Body"
0.0116167737058051,5.91163440696209,0.00534533924947558,0.94225289845255,0.99117099265292,"GckIII","Response","Fat Body"
-0.0301603534405384,4.78838684820948,0.00530337500708015,0.942487475777308,0.99117099265292,"FBgn0269553","Response","Fat Body"
0.0113116196399011,4.98445601403219,0.00523310441589736,0.942861258575874,0.99117099265292,"CstF50","Response","Fat Body"
0.0134955887198197,6.61286692716488,0.0051544488383321,0.943291522891346,0.99117099265292,"ND-ASHI","Response","Fat Body"
-0.0107948473220838,12.146903901777,0.0051449603180001,0.943343649757467,0.99117099265292,"RpS2","Response","Fat Body"
-0.0230881009834778,2.329600653331,0.00514074129826258,0.943366843208897,0.99117099265292,"Samtor","Response","Fat Body"
-0.0146599053381971,3.06382006259918,0.00506892238381399,0.943763135065147,0.99117099265292,"CG11342","Response","Fat Body"
0.0137472812847085,5.15976520146166,0.00506319796637103,0.943794843091099,0.99117099265292,"MED14","Response","Fat Body"
0.0157617457579595,3.78353756207746,0.00503563200399009,0.94394778617496,0.99117099265292,"CG8712","Response","Fat Body"
0.032206472415396,1.31330108567386,0.00499470273375721,0.944175650697086,0.99117099265292,"CG15880","Response","Fat Body"
-0.011877932243545,5.47055594993933,0.00492779258050941,0.944550188539892,0.99117099265292,"CG17683","Response","Fat Body"
